CODIGO|NOME|ESTADO
0377|SAAE – JARAGUARI|MS
0378|SAAE – ROCHEDO|MS
0379|SAAE – SÃO GABRIEL DO OESTE|MS
1450|SAAE DE PARAISO DAS AGUAS|MS
1212|SANEMAR - SERVIÇO DE SANEAMENTO DE MARACAJU|MS
0110|SANESUL - EMPRESA SANEAMENTO MATO GROSSO DO SUL|MS
1350|ADECOBE - ASSOCIAÇÃO DE DESENVOLVIMENTO COMUNITÁRIO DO DISTRITO DE BOA ESPERANÇA|MT
0802|ÁGUAS DE ALTA FLORESTA LTDA.|MT
0543|ÁGUAS DE ARENÁPOLIS LTDA |MT
1413|AGUAS DE BARRA DO GARÇAS |MT
0732|ÁGUAS DE CAMPO VERDE|MT
1205|ÁGUAS DE CANAÃ LTDA|MT
0900|AGUAS DE CARLINDA LTDA.|MT
0905|ÁGUAS DE CLAUDIA LTDA.|MT
1103|ÁGUAS DE COMODORO LTDA.|MT
1388|ÁGUAS DE CONFRESA S.A.|MT
1407|ÁGUAS DE DIAMANTINO|MT
0664|ÁGUAS DE GUARANTÃ LTDA.|MT
1024|ÁGUAS DE ITAUBA|MT
0740|ÁGUAS DE ITAÚBA LTDA.|MT
1336|AGUAS DE JAURU ABASTECIMENTO E DISTRIBUIÇÃO LTDA|MT
0870|ÁGUAS DE MARCELANDIA LTDA.|MT
0707|ÁGUAS DE MATUPÁ LTDA.|MT
0785|ÁGUAS DE NORTELÂNDIA LTDA.|MT
1432|AGUAS DE PARANATINGA LTDA|MT
1138|ÁGUAS DE POCONÉ|MT
0614|ÀGUAS DE PONTES E LACERDA LTDA.|MT
1358|ÁGUAS DE PORTO ESPERIDIÃO SANEAMENTO E DISTRIBUIÇÃO LTDA|MT
0762|ÁGUAS DE PRIMAVERA DO LESTE|MT
1274|ÁGUAS DE PRIMAVERA LTDA|MT
0715|ÀGUAS DE SANTA CARMEM|MT
1492|ÁGUAS DE SANTIAGO |MT
1145|ÁGUAS DE SÃO JOSÉ LTDA.|MT
1422|ÁGUAS DE SINOP S.A|MT
0527|ÁGUAS DE SORRISO LTDA.|MT
0801|ÁGUAS DE UNIÃO DO SUL LTDA.|MT
0908|ÁGUAS DE VERA - ABASTECIMENTO E DISTRIBUIÇÃO LTDA.|MT
0371|AMSS – AGÊNCIA MUNICIPAL DE SERVIÇOS DE SANEAMENTO – CUIABÁ|MT
0554|APA - ÁGUAS DE PEIXOTO AZEVEDO S.A|MT
0637|BRASIL CENTRAL ENGENHARIA LTDA. - CHAPADA DOS GUIMARÃES|MT
0922|BRASIL CENTRAL ENGENHARIA LTDA. - JANGADA|MT
0646|CAB CANARANA |MT
1329|CAB CUIABA S/A - CONCESSIONARIA DE SERVICOS PUBLICOS DE AGUA E ESGOTO |MT
0687|CIDEZAL AGRÍCOLA LTDA|MT
1410|CÓDIGO CANCELADO, CORRETO É 0646 - CAB CANARANA |MT
1394|CÓDIGO CANCELADO, CORRETO É 0900 - ÁGUAS DE CLÁUDIA LTDA|MT
1395|CÓDIGO CANCELADO, CORRETO É 0905 - ÁGUAS DE CARLINDA LTDA|MT
0766|COLIDER ÁGUA E SANEAMENTO LTDA.|MT
0728|COLÍDER ÁGUA E SANEAMENTO LTDA.|MT
0768|COMPANHIA DE SANEAMENTO DA CAPITAL - SANECAP - CUIABÁ |MT
0536|CONCESSIONÁRIA ÁGUAS DE JUARA LTDA.|MT
0817|CONSTRUTORA NASCIMENTO - CUIABÁ|MT
0636|CONSTRUTORA NASCIMENTO - MARCELÂNDIA|MT
0552|CONSTRUTORA TRIUNFO S.A - CUIABÁ|MT
0638|COPERSERV - COOPERATIVA DE TRABALHOS MÚLTIPLOS EM SANEAMENTO - TORIXORÉU|MT
0684|DAE - ALTO PARAGUAI|MT
0667|DAE - ALTO TAQUARI|MT
1060|DAE - ARAGUAIANA|MT
0767|DAE - ARIPUANÃ|MT
0706|DAE - BRASNORTE|MT
0826|DAE - CAMPOS DE JÚLIO|MT
0830|DAE - COCALINHO|MT
0770|DAE - CURVELÂNDIA|MT
1444|DAE - DEPARTAMENTO DE ÁGUA E ESGOTO DE PEIXOTO DE AZEVEDO|MT
1213|DAE - DIVISÃO DE ÁGUA E ESGOTO DE SALTO DO CÉU|MT
1200|DAE - GENERAL CARNEIRO|MT
1040|DAE - ITAUBA|MT
0688|DAE - JANGADA|MT
0645|DAE - JAURU|MT
0666|DAE - MIRASSOL D'OESTE|MT
0669|DAE - PEDRA PRETA|MT
0535|DAE - PREFEITURA MUNICIPAL DE CLÁUDIA|MT
0779|DAE - PREFEITURA MUNICIPAL DE FELIZ NATAL|MT
1144|DAE - ROSÁRIO OESTE|MT
1188|DAE - SÃO JOSÉ DO POVO|MT
0738|DAE - SÃO JOSÉ DO RIO CLARO|MT
1023|DAE - TAPURAH|MT
0663|DAE - TERRA PRETA|MT
0822|DAE - VILA BELA DA SANTÍSSIMA TRINDADE|MT
0719|DAE - VILA RICA|MT
0359|DAE – DEPTO. DE ÁGUA E ESGOTO DE COLIDER|MT
0368|DAE – JACIARA|MT
0451|DAE – NOVA OLIMPIA|MT
0341|DAE – RONDONOPOLIS|MT
0449|DAE – TANGARÁ DA SERRA|MT
0382|DAE – VARZEA GRANDE|MT
0627|DAE DOM AQUINO|MT
0528|DAE ITIQUIRA|MT
0701|DAES - JUÍNA|MT
1185|DAMAE - DEPTO. MUNICIPAL DE AGUA E ESGOTO DE NOVA MARILÂNDIA |MT
0949|DEPARTAMENTO DE ÁGUA E ESGOTO DE APIACÁS|MT
0869|DEPARTAMENTO DE ÁGUA E ESGOTO DE POXORÉU - DAE|MT
4526|DEPARTAMENTO DE ÁGUAS E ESGOTOS DE TESOURO |MT
0718|DEPARTAMENTO MUNICIPAL DE ÁGUA E ESGOTO DE ÁGUA BOA|MT
0519|DIRETORIA DE ÁGUA E ESGOTAMENTO SANITÁRIO - GUARANTÃ DO NORTE|MT
0703|DIVISÃO DE ÁGUA E ESGOTO DE ALTO ARAGUAIA|MT
0522|DMAE - GUIRATINGA|MT
1166|EMASA -  EMPRESA MATOGROSSENSE DE ÁGUA E SANEAMENTO LTDA DE BARRA DO GARÇAS|MT
0686|EMPRESA DE SANEAMENTO DE NOBRES|MT
0930|NATURAGUA DISTRIBUIDORA DE ÁGUA - SAPEZAL|MT
0530|NOVACOM - ENGENHARIA DE CONCESSÕES SC LTDA. - CÁCERES|MT
1140|PREFEITURA DE NOVO HORIZONTE DO NORTE|MT
0434|PREFEITURA DE PEIXOTO AZEVEDO|MT
0675|PREFEITURA DE SANTA RITA DO TRIVELATO|MT
0671|PREFEITURA DE SÃO JOSÉ DOS QUATRO MARCOS|MT
0990|PREFEITURA MUNICIPAL DE ACORIZAL|MT
0387|PREFEITURA MUNICIPAL DE ALTA FLORESTA|MT
1047|PREFEITURA MUNICIPAL DE ALTO BOA VISTA|MT
1381|PREFEITURA MUNICIPAL DE ALTO GARÇAS|MT
1225|PREFEITURA MUNICIPAL DE APIACAS|MT
1033|PREFEITURA MUNICIPAL DE ARAPUTANGA|MT
0997|PREFEITURA MUNICIPAL DE BARÃO DE MELGAÇO|MT
0621|PREFEITURA MUNICIPAL DE BARRA DO BUGRES|MT
0939|PREFEITURA MUNICIPAL DE BRASNORTE|MT
0795|PREFEITURA MUNICIPAL DE CÁCERES|MT
1489|PREFEITURA MUNICIPAL DE CAMPINÁPOLIS|MT
0632|PREFEITURA MUNICIPAL DE CAMPO NOVO DOS PARECIS|MT
1161|PREFEITURA MUNICIPAL DE CANABRAVA DO NORTE |MT
1211|PREFEITURA MUNICIPAL DE COLNIZA|MT
0677|PREFEITURA MUNICIPAL DE COMODORO|MT
1226|PREFEITURA MUNICIPAL DE CONFRESA|MT
1178|PREFEITURA MUNICIPAL DE CONQUISTA D'OESTE|MT
0520|PREFEITURA MUNICIPAL DE DENISE|MT
0523|PREFEITURA MUNICIPAL DE DIAMANTINO|MT
0810|PREFEITURA MUNICIPAL DE FIGUEIRÓPOLIS D'OESTE|MT
0865|PREFEITURA MUNICIPAL DE GAÚCHA DO NORTE|MT
1014|PREFEITURA MUNICIPAL DE GLÓRIA D'OESTE|MT
0980|PREFEITURA MUNICIPAL DE ITANHANGÁ|MT
0789|PREFEITURA MUNICIPAL DE JURUENA|MT
0784|PREFEITURA MUNICIPAL DE JUSCIMEIRA|MT
1155|PREFEITURA MUNICIPAL DE LUCIARA|MT
0542|PREFEITURA MUNICIPAL DE MARCELÂNDIA|MT
0658|PREFEITURA MUNICIPAL DE NORTELÂNDIA|MT
0631|PREFEITURA MUNICIPAL DE NOSSA SENHORA DO LIVRAMENTO|MT
0969|PREFEITURA MUNICIPAL DE NOVA BANDEIRANTES|MT
0837|PREFEITURA MUNICIPAL DE NOVA CANAÃ DO NORTE|MT
1208|PREFEITURA MUNICIPAL DE NOVA LACERDA|MT
1414|PREFEITURA MUNICIPAL DE NOVA NAZARÉ|MT
0796|PREFEITURA MUNICIPAL DE NOVA SANTA HELENA|MT
0680|PREFEITURA MUNICIPAL DE NOVA XAVANTINA|MT
1361|PREFEITURA MUNICIPAL DE NOVO MUNDO|MT
0804|PREFEITURA MUNICIPAL DE NOVO SÃO JOAQUIM - DAE|MT
0685|PREFEITURA MUNICIPAL DE PARANAÍTA  -  ÁGUA|MT
0624|PREFEITURA MUNICIPAL DE POCONÉ|MT
0639|PREFEITURA MUNICIPAL DE PONTAL DO ARAGUAIA|MT
1242|PREFEITURA MUNICIPAL DE PORTO ALEGRE DO NORTE|MT
0848|PREFEITURA MUNICIPAL DE PORTO DOS GAUCHOS|MT
0063|PREFEITURA MUNICIPAL DE PORTO ESPERIDIÃO|MT
0913|PREFEITURA MUNICIPAL DE PORTO ESTRELA|MT
0629|PREFEITURA MUNICIPAL DE POXORÉO|MT
0386|PREFEITURA MUNICIPAL DE PRIMAVERA DO LESTE|MT
1131|PREFEITURA MUNICIPAL DE RESERVA DO CABAÇAL|MT
0672|PREFEITURA MUNICIPAL DE RIBEIRÃO CASCALHEIRA|MT
0902|PREFEITURA MUNICIPAL DE RIBEIRÃOZINHO|MT
0697|PREFEITURA MUNICIPAL DE RIO BRANCO|MT
1055|PREFEITURA MUNICIPAL DE RONDOLÂNDIA|MT
1076|PREFEITURA MUNICIPAL DE SANTA TEREZINHA|MT
0716|PREFEITURA MUNICIPAL DE SANTO AFONSO|MT
0960|PREFEITURA MUNICIPAL DE SANTO ANTÔNIO DO LESTE|MT
0630|PREFEITURA MUNICIPAL DE SANTO ANTÔNIO LEVERGER|MT
0717|PREFEITURA MUNICIPAL DE SÃO FÉLIX DO ARAGUAIA|MT
1403|PREFEITURA MUNICIPAL DE SÃO PEDRO DA CIPA|MT
0860|PREFEITURA MUNICIPAL DE TABAPORÃ|MT
1193|PREFEITURA MUNICIPAL DE TESOURO|MT
0962|PREFEITURA MUNICIPAL DE TORIXORÉU|MT
0541|PREFEITURA MUNICIPAL DE VERA|MT
0177|SAAE - CAMPO VERDE|MT
0673|SAAE - CHAPADA DOS GUIMARÃES|MT
0741|SAAE - GUIMARÃES|MT
0952|SAAE - IPIRANGA DO NORTE|MT
0178|SAAE - LUCAS DO RIO VERDE|MT
0694|SAAE - NOVA BRASILÂNDIA|MT
0179|SAAE - NOVA GUARITA|MT
0082|SAAE - NOVA MUTUM|MT
0678|SAAE - PARANATINGA|MT
0180|SAAE - PLANALTO DA SERRA|MT
0623|SAAE - ROSÁRIO OESTE|MT
0731|SAAE - SISTEMA DE ABASTECIMENTO DE ÁGUA E ESGOTO DE NOVA UBIRATÃ|MT
0181|SAAE - TAPURÁ|MT
0662|SAAE - TERRA NOVA DO NORTE|MT
0342|SAAE – CARLINDA|MT
0343|SAAE – CASTANHEIRA|MT
0344|SAAE – LAMBARI D’OESTE|MT
0358|SAE - SINOP|MT
0925|SAE ARAGUAINHA|MT
1476|SAEC - SERVIÇO AUTONOMO DE AGUA, ESGOTO, DRENAGEM E RESÍDUOS SOLIDOS DE CÁCERES|MT
1012|SAEMI - SERVIÇO AUTONÔMO DE ÁGUA E ESGOTO DE MIRASSOL D'OESTE |MT
0929|SANEAMENTO BÁSICO DE JANGADA LTDA.|MT
0887|SANEAMENTO BÁSICO DE PEDRA PRETA LTDA.|MT
0108|SANEMAT - CIA. SANEAMENTO MATO GROSSO|MT
0867|SERVIÇO DE ÁGUA E ESGOTO MUNICIPAL DE QUERÊNCIA - SAEM|MT
1495|SETAE-SERVIÇO DE TRATAMENTO DE AGUA E ESGOTO - NOVA XAVANTINA|MT
1496|SETAE-SERVIÇO DE TRATAMENTO DE AGUA E ESGOTO - NOVO SÃO JOAQUIM|MT
0938|SISTEMA DE ABASTECIMENTO DE ÁGUA PURA LTDA - QUERÊNCIA|MT
1175|AGÊNCIA DE SANEAMENTO DE PARAGOMINAS - SANEPAR|PA
1137|AGUA DO MUNICIPIO DE BELTERRA|PA
0514|ÁGUAS DE BARCARENA LTDA.|PA
1502|AGUAS DE MÃE DO RIO SANEAMENTO SPE|PA
1106|ÁGUAS DE NOVO PROGRESSO LTDA.|PA
1062|ÁGUAS DE PARAGOMINAS|PA
1393|ÁGUAS DE SÃO FRANCISCO - BARCARENA|PA
0515|ÁGUAS DE TUCURUI LTDA.|PA
1313|ALFALIX AMBIENTAL LTDA|PA
1147|COMPANHIA DE SANEAMENTO DE SÃO GERALDO - COSASGA|PA
0022|COSANPA - CIA. DE SANEAMENTO DO PARÁ|PA
1220|ENDICON ENG. DE INST. E CONST. LTDA|PA
1346|FOZ DE REDENÇÃO|PA
1477|HIDRO FORTE ADMINISTRAÇÃO E OPERAÇÃO LTDA - ITUPIRANGA (FOI ATRIBUIDO COD. 0492)|PA
1348|HIDRO FORTE ADMINISTRAÇÃO E OPERAÇÃO LTDA - SANTANA DO ARAGUAIA|PA
1177|HIDRO FORTE ADMINISTRAÇÃO E OPERAÇÃO LTDA - TALISMÃ|PA
1114|HIDRO FORTE ADMINSITRAÇÃO E OPERAÇÃO LTDA - BOM JESUS DO TOCANTINS|PA
1384|HIDRO FORTE BOMAS E SERVIÇOS LTDA PA/TO|PA
0644|JARCEL CELULOSE S.A|PA
1428|ODEBRECHT AMBIENTAL SUL PARÁ SANEAMENTO|PA
0367|PREFEITURA DE PARAUPEBAS|PA
0879|PREFEITURA MUNICIPAL DE AUGUSTO CORRÊA|PA
0668|PREFEITURA MUNICIPAL DE BARCARENA|PA
1163|PREFEITURA MUNICIPAL DE CONCEIÇÃO DO ARAGUAIA|PA
1052|PREFEITURA MUNICIPAL DE CURRALINHO|PA
1363|PREFEITURA MUNICIPAL DE OEIRAS DO PARÁ|PA
0782|PREFEITURA MUNICIPAL DE OURILÂNDIA DO NORTE|PA
1424|PREFEITURA MUNICIPAL DE PAU D'ARCO|PA
0854|PREFEITURA MUNICIPAL DE PIÇARRA|PA
0562|SAAE - ALMEIRIN|PA
0563|SAAE - BAIÃO|PA
0564|SAAE - BONITO|PA
0565|SAAE - CAMETÁ|PA
0954|SAAE - CANAÃ DE CARAJÁS|PA
0566|SAAE - COLARES|PA
0567|SAAE - CURUÇA|PA
0568|SAAE - DOM ELISEU|PA
0569|SAAE - GURUPA|PA
0570|SAAE - IGARAPÉ - AÇU|PA
0571|SAAE - INHANGAPI|PA
0572|SAAE - IRITUIÁ|PA
0573|SAAE - MARACANÃ|PA
0574|SAAE - MELGAÇO|PA
0705|SAAE - NOVO PROGRESSO|PA
0575|SAAE - PORTO DE MOZ|PA
0576|SAAE - PRIMAVERA|PA
0577|SAAE - RONDON DO PARÁ|PA
0578|SAAE - SANTA ISABEL DO PARÁ|PA
0579|SAAE - SANTARÉM NOVO|PA
0580|SAAE - SANTO ANTONIO DO TAUÁ|PA
0581|SAAE - SÃO DOMINGOS DO CAPIM|PA
0582|SAAE - SÃO JOÃO DE PIRABAS|PA
0583|SAAE - SÃO JOÃO DO ARAGUAIA|PA
0586|SAAE - TOMÉ-AÇU|PA
0781|SAAE - TUCUMÃ|PA
0365|SAAE – BELEM|PA
1497|SAAE DE MARABÁ|PA
1277|SAAEB - SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE BELÉM|PA
1320|SAAEP-SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE PARAUAPEBAS |PA
1244|SAAF -SERVIÇO DE ÁGUA DE ABEL FIGUEIREDO |PA
1199|SAAQ - SISTEMA DE ABASTECIMENTO DE ÁGUA DE QUATIPURU|PA
0916|SANEÁGUA - COMPANHIA DE SANEAMENTO DE REDENÇÃO|PA
0584|SÃO MIGUEL DO GUAMÃ|PA
0585|SENADOR JOSÉ PORFIRIO|PA
1054|SERVIÇO DE ÁGUA E ESGOTO DE SÃO SEBASTIÃO DO ARAGUAI|PA
1077|T E M ENGENHARIA LTDA|PA
1370|AESA - AGENCIA EXECUTIVA DE GESTAO DAS AGUAS DO ESTADO DA PARAÍBA |PB
0010|CAGEPA - CIA. ÁGUA E ESGOTO DA PARAÍBA|PB
1028|DAESA - DEPARTAMENTO DE ÁGUA, ESGOT E SANEAMENTO AMBIENTAL DE SOUSA|PB
0692|SAAE - ACAÚ|PB
0182|SAAE - ALAGOINHA |PB
0185|SAAE - ARAÇAGI|PB
0184|SAAE - BAÍA DA TRAIÇÃO|PB
0186|SAAE - CAAPORÃ|PB
0309|SAAE - JUNCO DO SERIDÓ|PB
0183|SAAE - PITIMBU|PB
0310|SAAE - SÃO JOÃO DO TIGRE|PB
0018|COMPESA - CIA. PERNAMBUCANA DE SANEAMENTO|PE
1457|PREFEITURA MUNICIPAL DE AMARAJI|PE
0128|SAAE - ÁGUA PRETA |PE
0130|SAAE - AMARAJI|PE
0132|SAAE - CATENDE|PE
0486|SAAE - CORTES|PE
0133|SAAE - GAMELEIRA|PE
0539|SAAE - IATI|PE
0280|SAAE - JAQUEIRA|PE
0136|SAAE - PALMARES|PE
0138|SAAE - RIBEIRÃO|PE
0281|SAAE - XEXÉU|PE
1382|AERG – COMPANHIA MUNICIPAL DE ÁGUA E ESGOTO DE REDENÇÃO DO GURGUÉIA |PI
0001|AGESPISA - ÁGUA E ESGOTO DO PIAUÍ S/A|PI
1243|CONSÓRCIO REGIONAL DE SANEAMENTO - CORESA SUL DO PIAUÍ|PI
1032|DEMAE - NOVO SANTO ANTONIO|PI
1354|PREFEITURA MUNICIPAL DE COCAL DE TELHA |PI
1215|PREFEITURA MUNICIPAL DE CRISTALÂNDIA|PI
1357|PREFEITURA MUNICIPAL DE JATOBÁ DO PIAUÍ|PI
1362|PREFEITURA MUNICIPAL DE SIGEFREDO PACHECO|PI
0454|SAAE - ALEGRETE DO PIAUÍ|PI
0455|SAAE - BOA HORA|PI
1390|SAAE - BOM PRINCÍPIO DO PIAUÍ |PI
0457|SAAE - BONFIM DO PIAUÍ|PI
0453|SAAE - LAGOINHA DO PIAUÍ|PI
0458|SAAE - MADEIRO|PI
0456|SAAE - SÃO JOÃO DO ARRAIAL|PI
0373|SAAE – CAMPO MAIOR|PI
0459|SAAE – SANTA CRUZ DOS MILAGRES|PI
0460|SAAE – SÃO JOÃO DA VARJOTA|PI
0461|SAAE – SÃO MIGUEL DA BAIXA GRANDE|PI
1325|SAEAG  - SERVIÇO AUTONOMO DE ÁGUA E ESGOTO DE ALVORADA DO GURGUÉIA |PI
1338|SISAR - SISTEMA INTEGRADO DE SANEAMENTO RURAL DO PIAUI|PI
0286|ÁGUAS DE PARANAGUÁ S.A.|PR
0635|ÁGUAS DE SARANDI - SANEAMENTO AMBIENTAL|PR
0011|CAGEPAR - CIA. ÁGUA E ESGOTO PARANAGUÁ|PR
0917|CONSTRUTORA NASCIMENTO LTDA - ANDIRÁ|PR
0030|DAE - GUAÍRA|PR
1260|PREFEITURA MUNICIPAL DE ANDIRÁ|PR
1271|PREFEITURA MUNICIPAL DE COLORADO|PR
1498|PREFEITURA MUNICIPAL DE ENTRE RIOS DO OESTE|PR
1179|PREFEITURA MUNICIPAL DE FLORIDA|PR
1284|PREFEITURA MUNICIPAL DE IGUARAÇU|PR
1002|PREFEITURA MUNICIPAL DE MARIALVA|PR
0656|PREFEITURA MUNICIPAL DE PORECATU|PR
1339|PREFEITURA MUNICIPAL DE SANTA MONICA|PR
1084|PREFEITURA MUNICIPAL DE TUPÃSSI|PR
0872|SAAE - ALVORADA DO SUL|PR
0881|SAAE - GUARACI|PR
1383|SAAE - IGUARAÇU |PR
0287|SAAE - JATAIZINHO|PR
1111|SAAE - JUSSARA|PR
0502|SAAE - MIRASELVA|PR
0634|SAAE - NOVA FÁTIMA|PR
0729|SAAE - PEABIRÚ|PR
0517|SAAE - PRADO FERREIRA|PR
1192|SAAE - RIBEIRÃO CLARO|PR
0347|SAAE – BANDEIRANTES|PR
0440|SAAE – MAL. CANDIDO RONDON|PR
0383|SAAE – SERTANÓPOLIS|PR
1183|SAAE PITANGUEIRAS|PR
1124|SAAEM - SERVIÇO AUTONÔMO DE ÁGUA E ESGOTOS DE MARUMBI|PR
1365|SAEMA - SERVIÇO DE ÁGUA E ESGOTO DE MARIALVA |PR
1255|SAMAE - ABATIÁ|PR
1136|SAMAE - ÃNGULO|PR
1241|SAMAE - ANTONINA|PR
1162|SAMAE - BOA VENTURA DE SÃO ROQUE|PR
0273|SAMAE - IBIPORÃ|PR
0511|SAMAE - LOBATO|PR
0302|SAMAE - NOVA SANTA BÁRBARA|PR
0301|SAMAE - SANTA CECÍLIA DO PAVÃO|PR
0340|SAMAE - SÃO JERÔNIMO DA SERRA|PR
1254|SAMAE - SÃO JORGE DO IVAÍ |PR
0713|SAMAE - SERTANEJA|PR
1214|SAMAE - SERVIÇO AUTONOMO DE ÁGUA E ESGOTO DE ITAMBARACÁ|PR
1435|SAMAE - SERVIÇO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - ANDIRÁ|PR
0350|SAMAE – JAGUAPITA|PR
0503|SAMAE – SANTO ANTONIO DO PARAISO|PR
1427|SAMAE DE TAPEJARA|PR
1465|SAMAE MUNHOZ DE MELLO|PR
1399|SAMAE TERRA RICA|PR
1258|SAMAE-  SERVIÇO MUNICIPAL AGUA E ESGOTO DE DR ULYSSES |PR
0109|SANEPAR - CIA. SANEAMENTO DO PARANÁ   |PR
1470|AGÊNCIA MUNICIPAL DE VIGILÂNCIA SANITÁRIA DE MACAÉ|RJ
1113|ÁGUAS DAS AGULHAS NEGRAS S.A.|RJ
1104|ÁGUAS DE BELFORD ROXO|RJ
0322|AGUAS DE JUTURNAIBA - ARARUAMA|RJ
0479|ÁGUAS DE NITEROI|RJ
1402|AGUAS DE PARATY |RJ
0931|ÁGUAS DE SANTO ANTÔNIO DE PÁDUA LTDA.|RJ
0320|AGUAS DO IMPERADOR - PETROPOLIS|RJ
0391|AGUAS DO PARAIBA S.A|RJ
0284|AMAE - NOVA FRIBURGO|RJ
1007|AUTARQUIA MUNICIPAL DE ÁGUA E ESGOTO DE CACHOEIRAS DO MACACU|RJ
0003|CAEMPE - CIA. ÁGUA E ESGOTO MUNICÍPIO DE PETRÓPOLIS|RJ
0446|CAENF – ÁGUAS E ESGOTOS DE NOVA FRIBURGO LTDA.|RJ
1171|CDN SERVIÇOS DE AGUA E ESGOTO S.A.|RJ
0014|CEDAE - CIA .ESTADUAL ÁGUA E ESGOTO|RJ
1292|CEDAE - CIA .ESTADUAL ÁGUA E ESGOTO - FDIC|RJ
1293|CEDAE - CIA .ESTADUAL ÁGUA E ESGOTO - TESOURO|RJ
1459|CONCESSIONÁRIA AGUAS DE MERITI LTDA|RJ
0384|DAE – QUATIS|RJ
0381|DEPARTAMENTO DE ÁGUA E ESGOTO DE PARATY|RJ
1081|EMISSÃO ENGENHARIA E CONSTRUÇÕES LTDA. - VALENÇA|RJ
0612|EMPRESA MUNICIPAL DE DESENVOLVIMENTO, HABITAÇÃO, OBRAS E SERVIÇOS PÚBLICOS - CM (EMDHOSP)|RJ
1501|ESAC EMPREITEIRA DE MÃO DE OBRA - STO. ANTONIO DE PADUA|RJ
0421|ESAMUR – EMPRESA DA SANEAMENTO DE MUNICIPIO DE RESENDE S.A.|RJ
1333|F.AB. ZONA OESTE S.A|RJ
0670|FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA.|RJ
1349|FOZ DE MACAÉ S.A|RJ
0501|FUNDESP - FUNDAÇÃO PARA O DESENVOLVIMENTO DO MUNICIPIO DE PARACAMBI|RJ
0846|PREFEITURA MUNICIPAL DE PORTO REAL|RJ
0370|PROLAGOS – CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ÁGUA E ESGOTO – CABO FRIO|RJ
0747|SAAE - AREAL|RJ
0748|SAAE - BARRA DO PIRAÍ|RJ
0156|SAAE - BARRA MANSA|RJ
0689|SAAE - BOM JESUS DO ITABAPOANA|RJ
0749|SAAE - CACHOEIRAS DO MACACU |RJ
0750|SAAE - CARMO |RJ
0751|SAAE - CASIMIRO DE ABREU|RJ
0752|SAAE - CONCEIÇÃO DE MACABU|RJ
0753|SAAE - ITATIAIA|RJ
0754|SAAE - MENDES|RJ
0755|SAAE - NOVA FRIBURGO|RJ
0756|SAAE - PETRÓPOLIS|RJ
0757|SAAE - RESENDE|RJ
0088|SAAE - REZENDE|RJ
0758|SAAE - RIO DAS FLORES|RJ
0759|SAAE - SÃO JOSÉ DO VALE DO RIO PRETO|RJ
0760|SAAE - TRAJANO DE MORAIS|RJ
0761|SAAE - VALENÇA |RJ
0095|SAAE - VOLTA REDONDA|RJ
0435|SAAE – CASEMIRO DE ABREU|RJ
0516|SAAE ANGRA DOS REIS|RJ
0096|SAAETRI - SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE TRÊS RIOS |RJ
0006|CAERN - CIA. ÁGUA E ESGOTO DO RIO GRANDE DO NORTE|RN
1082|CONSÓRCIO INTERMUNICIPAL DE SANEAMENTO DE SERRA DE SANTANA - LAGOA NOVA|RN
1453|PREFEITURA MUNICIPAL DE LAGOA DE VELHOS|RN
0066|SAAE - EXTREMOZ|RN
1415|SAAE - SÃO JOSÉ DE MIPIBU|RN
0743|SAAE - SÃO MIGUEL DO GOSTOSO|RN
0298|SAAE - SERRA NEGRA DO NORTE|RN
0409|SAAE – ALEXANDRIA|RN
0410|SAAE – ANTONIO MARTINS|RN
0411|SAAE – BREJINHO|RN
0413|SAAE – JANDUIS|RN
0412|SAAE – MAXARANGUAPE|RN
0414|SAAE – RIO DO FOGO|RN
0415|SAAE – SANTA CRUZ|RN
0416|SAAE – SÃO GONCALO DO AMARANTE|RN
0417|SAAE – TOUROS|RN
0395|SAAE CEARA MIRIM|RN
1299|SISTEMA INDEPENTENTE DE AGUAS E ESGOTOS DE CARNAUBAIS|RN
1493|AGUAS DE ARIQUEMES SANEAMENTO SPE|RO
1446|AGUAS DE BURITIS SANEAMENTOS S.A |RO
1474|AGUAS DE PIMENTA BUENO SANEAMENTO SPE|RO
1491|ÁGUAS DE ROLIM DE MOURA SANEAMENTO SPE|RO
0005|CAERD - CIA. DE ÁGUA E ESGOTO DE RONDÔNIA|RO
1087|FUNDAÇÃO DE ÁGUA E ESGOTO - FAESFE - SÃO FELIPE D'OESTE|RO
0674|ITAPUÃ DO OESTE|RO
1420|PREFEITURA MUNICIPAL DE CHUPINGUAIA|RO
0279|SAAE - ALVORADA DO OESTE|RO
0060|SAAE - CACOAL|RO
0293|SAAE - CEREJEIRAS|RO
0294|SAAE - COLORADO DO OESTE|RO
0295|SAAE - COSTA MARQUES|RO
0296|SAAE - ESPIGÃO DO OESTE|RO
0485|SAAE - SANTA LUZÍA D'OESTE|RO
0297|SAAE - VILHENA|RO
0407|SAAE – ALTA FLORESTA D’OESTE|RO
0406|SAAE – PRIMAVERA DE RONDONIA|RO
1404|SAAE ALTO ALEGRE DOS PARECIS|RO
1396|SANEROM - AUTARQUIA DE SANEAMENTO DE ROLIM DE MOURA|RO
