CODIGO|NOME|ESTADO
0309|SECRETARIA DA FAZENDA DO ESTADO DO RIO GRANDE DO NORTE - EMISSÃO ON - LINE |RN
0310|SECRETARIA DA FAZENDA DO ESTADO DO RIO GRANDE DO SUL - EMISSÃO ON - LINE |RS
0311|SECRETARIA DE ESTADO DE FINANÇAS DE RONDÔNIA - EMISSÃO ON - LINE |RO
0312|SECRETARIA DA FAZENDA DO ESTADO DE RORAIMA - EMISSÃO ON - LINE|RR
0313|SECRETARIA DA FAZENDA DO ESTADO DE SANTA CATARINA - EMISSÃO ON - LINE   |SC
0314|SECRETARIA DA FAZENDA DO ESTADO DE SÃO PAULO - EMISSÃO ON - LINE |SP
0315|SECRETARIA DA FAZENDA DO ESTADO DE SERGIPE - EMISSÃO ON - LINE |SE
0316|SECRETARIA DA FAZENDA DO ESTADO DE TOCANTINS - EMISSÃO ON - LINE|TO
0317|FUNDAÇÃO FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE MANDAGUARI|PR
0318|COMPANHIA IMOBILIÁRIA DE BRASÍLIA - TERRACAP|DF
0319|CÂMARA MUNICIPAL DE NOVO HAMBURGO|RS
0320|COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL - NOVACAP|DF
0321|PROCURADORIA GERAL DO ESTADO DO ACRE|AC
0322|INSTITUTO MUNICIPAL DE TRANSITO E TRANSPORTES URBANOS|AM
0323|SUPERINTENDÊNCIA MUNICIPAL DE TRANSPORTES URBANOS|AM
0324|SECRETARIA DE TRIBUTAÇÃO RN - ICMS|RN
0325|SECRETARIA DA FAZENDA DO ESTADO DE SÃO PAULO - FUNDEB|SP
0326|PROCURADORIA GERAL DO ESTADO DA PARAIBA - HONORÁRIOS DA DÍVIDA ATIVA|PB
0327|DIVISÃO MUNICIPAL DE TRÂNSITO DE LEME|SP
0328|SIMPLES NACIONAL|BR
0329|SECRETARIA MUNICIPAL DO TRABALHO E AÇÃO SOCIAL - SETAS - PIRIPIRI|PI
0330|DETRAN - ACRE|AC
0331|PROCURADORIA GERAL DO MUNICÍPIO DE PELOTAS|RS
0332|SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO - TAXAS E MULTAS DE TRÂNSITO|MA
0333|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - DAE - RECEITAS NÃO TRIBUTÁRIAS|BA
0334|INSTITUTO BRASÍLIA AMBIENTAL |DF
0335|FUNDAÇÃO MUNICIPAL DE ESPORTES DE INDAIAL|SC
0336|SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO ESPIRITO SANTO|ES
0337|ESCOLA DE DEFENSORIA PÚBLICA DO ESTADO DE SÃO PAULO|SP
0338|SECRETARIA DE ESTADO DA JUSTIÇA E CIDADANIA - FUPEN|SE
0339|AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DE TOCANTINS - ADAPEC|TO
0340|FUNDO PRIVADO DE DEFESA AGROPECUÁRIA DO ESTADO DE TOCANTINS - FUNDEAGRO|TO
0341|SEFAZ - BA - LICENCIAMENTO INTEGRADO CONTINGÊNCIA|BA
0342|SEFAZ - BA - TAXA DE LICENCIAMENTO|BA
0343|SECRETARIA DA FAZENDA E PLANEJAMENTO - MULTAS - CÓDIGO DE DEFESA DO CONSUMIDOR|DF
0344|COMPANHIA DE DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL |DF
0345|FUNPREV - FUNDO FINANCEIRO DA PREVIDÊNCIA SOCIAL DOS SERVIDORES PÚBLICOS DO ESTADO DA BAHIA|BA
0346|BAPREV - FUNDO PREVIDENCIÁRIO DOS SERVIDORES PÚBLICOS DO ESTADO DA BAHIA|BA
0347|AGÊNCIA DE PREVIDÊNCIA SOCIAL DE MATO GROSSO DO SUL - AGEPREV |MS
0348|SECRETARIA DA FAZENDA DO DISTRITO FEDERAL - LEILÕES|DF
0349|AGENCIA DE HABITAÇÃO POPULAR DE MATO GROSSO DO SUL - AGEHAB|MS
0350|FUNDO DE HABITAÇÃO DE INTERESSE SOCIAL -FEHIS|MS
0351|AGÊNCIA DE FISCALIZAÇÃO DO DISTRITO FEDERAL|DF
0352|AGÊNCIA DE FOMENTO DO RIO GRANDE DO NORTE - AGN|RN
0353|SEFAZ GOIÁS - IPVA|GO
0354|SEFAZ GOIÁS - DEMAIS RECEITAS|GO
0355|FUNDO MUNICIPAL DO MEIO AMBIENTE DE GOIATUBA|GO
0356|SUPERINTENDÊNCIA DE TRÂNSITO E TRANSPORTE DA CAMAÇARI|BA
0357|FERMOJU- GUIA DE RECOLHIMENTO DE SELOS EXTRAJUDICIAIS/TRIBUNAL DE JUSTIÇA DO CEARÁ|CE
0358|IPREV - INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE SANTA CATARINA|SC
0359|SEFAZ - RIO DE JANEIRO - NOVO DARJ|RJ
0360|INSTITUTO DE SEGURIDADE SOCIAL SERVIDORES MUNICIPAIS DE ANÁPOLIS - ISSA|GO
0361|FUNDO MUNICIPAL DE SAÚDE DE NOVA VENEZA|SC
0362|TRIBUNAL DE JUSTIÇA DO ESTADO DE SÃO PAULO (RECEBIMENTO CUSTAS JUDICIAIS)|SP
0363|SECRETARIA DO TESOURO NACIONAL - GRU COMPLEMENTO|BR
0364|TRIBUNAL DE JUSTIÇA DO ESTADO DE SÃO PAULO (RECEBIMENTO OFICIAIS JUSTIÇA) |SP
0365|FAMCRI - FUNDAÇÃO DO MEIO AMBIENTE CRICIÚMA|SC
0366|TRIBUNAL DE JUSTIÇA DO ESTADO DE PERNAMBUCO (CUSTAS EXTRA-JUDICIAIS)|PE
0367|FUNDO MUNICIPAL DE SAÚDE DE GOIATUBA|GO
0368|SEFAZ - PA - LEI 6.489/2002|PA
0369|AUTARQUIA MUNICIPAL DE TRÂNSITO, SERVIÇOS PÚBLICOS E DE CIDADANIA DE IPU (TAXAS E SERVIÇOS A USUÁRIOS)|CE
0370|SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE RIO BRANCO|AC
0371|VIGILANCIA SANITÁRIA DE MONTIVIDIU DO NORTE|GO
0372|FUNDO MUNICIPAL DE SAÚDE DE ORIZONA|GO
0373|FPREV - FUNDO PREVIDENCIARIO|AC
0374|FFIN - FUNDO FINANCEIRO DE RIO BRANCO|AC
0375|SUPERINTENDÊNCIA MUNICIPAL DE TRÂNSITO DE GOIATUBA|GO
0376|SETRANS - SECRETARIA ESTADUAL DE TRANSPORTES |PI
0377|AUTARQUIA MUNICIPAL INSTITUTO DE DESENVOLVIMENTO URBANO DE CANAÃ DOS CARAJAS|PA
0378|FUNDO MUNICIPAL DE SAÚDE DE PALMITOS|SC
0379|FUMAS - FUNDAÇÃO MUNICIPAL DE AÇÃO SOCIAL |SP
0380|EMURVI - EMPRESA MUNICIPAL DE URBANIZAÇÃO DE SÃO JOÃO DA BOA VISTA |SP
0381|SUPERINTENDÊNCIA DE DESENVOLVIMENTO URBANO DE MARABÁ - AUTARQUIA MUNICIPAL |PA
0382|TRIBUNAL DE JUSTIÇA DO ESTADO DE TOCANTIS|TO
0383|COMPANHIA ESTADUAL DE HABITAÇÃO POPULAR DA PARAÍBA|PB
0384|PBPREV - PARAÍBA PREVIDÊNCIA |PB
0385|RECEITA FEDERAL DO BRASIL - DARF - NOVA BARRA|BR
0386|FUNDO MUNICIPAL DE SAÚDE DE SÃO JOÃO D'ALIANÇA|GO
0387|PREFEITURA MUNICIPAL DE ITAGUAÇU - SECRETARIA DE AGRICULTURA |ES
0388|PREFEITURA MUNICIPAL DE PALMITINHO - MEIO AMBIENTE|RS
0389|PREFEITURA MUNICIPAL DE PALMITINHO - FUNDO MUNICIPAL DE HABITAÇÃO|RS
0390|INSTITUTO MUNICIPAL DE ENGENHARIA E FISCALIZAÇÃO DO TRÂNSITO -  MANAUSTRANS|AM
0391|SUPERINTENDÊNCIA CAJAZEIRENSE DE TRANSPORTES E TRÂNSITO - SCTRANS|PB
0392|FUNDO MUNICIPAL DE SAUDE DE SÃO JOSÉ DO CEDRO |SC
0393|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - GUIA DEPÓSITO IDENTIFICADO|PE
0394|FUNDO MUNICIPAL DE SAÚDE DE SÃO MIGUEL DA BOA VISTA|SC
0395|MINISTÉRIO PÚBLICO DO ESTADO DE SÃO PAULO|SP
0396|VIGILANCIA SANITÁRIA DE SANTA TEREZINHA DE GOIÁS|GO
0397|FUNDO PREVIDENCIÁRIO DO ESTADO DE RONDONIA|RO
0398|FUNDO PREVIDENCIÁRIO CAPITALIZADO DO ESTADO DE RONDONIA|RO
0399|FUNREBOM: FUNDO DE REEQUIPAMENTO DO CORPO DE BOMBEIRO|SC
0400|SOCIEDADE MUTUÁRIA FRUTALENSE |MG
0401|FUNDO MUNICIPAL DE SAÚDE DE ITAMARAJU |BA
0402|MANAUSPREV - FUNDO ÚNICO DE PREVIDÊNCIA DO MUNICIPIO DE MANAUS - AM  |AM
0403|FUNDO MUNICIPAL DE DEFESA DO MEIO AMBIENTE |BA
0404|VIGILÂNCIA SANITÁRIA DE SÃO MIGUEL DO ARAGUAIA |GO
0405|FUNDO MUNICIPAL DA SAÚDE DE ALAGOINHAS|BA
0406|FMMA - FUNDO MUNICIPAL DO MEIO AMBIENTE DE MINEIROS|GO
0407|CIMCERO - CONSORCIO INTERMUNICIPAL DA REGIAO CENTRO LESTE DO ESTADO DE RONDONIA |RO
0408|FUNDO MUNICIPAL DO MEIO AMBIENTE DE TAPIRAMUTÁ|BA
0409|TRIBUNAL DE JUSTICA DO ESTADO DA BAHIA|BA
0410|FUNDO MUNICIPAL DE DEFESA - MINEIROS|GO
0411|SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO - IPVA|MA
0412|FUNDO MUNICIPAL DE SAÚDE DE JUAZEIRO|BA
0413|FUNDO MUNICIPAL DO MEIO AMBIENTE DE CANAÃ DOS CARAJAS|PA
0414|FUNDO ESPECIAL DE DESPESA DO TRIBUNAL DE CONTAS DO ESTADO DE SAO PAULO|SP
0415|FUNDO MUNICIPAL DO MEIO AMBIENTE|RJ
0416|SEMMA - SECRETARIA MUNICIPAL DO MEIO AMBIENTE DE ARARICÁ|RS
0417|FUNDO MUNICIPAL DE SAÚDE DE ITAGUAÇU|ES
0418|FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAIBA|PB
0419|AGEVISA - AGENCIA ESTADUAL DE VIGILANCIA SANITARIA DA PARAIBA - AUTARQUIA ESTADUAL|PB
0420|FUNDO MUNICIPAL DE SAUDE DE MONTIVIDIU|GO
0421|SUPERINTENDÊNCIA MUNICIPAL DE PROTEÇÃO E DEFESA DO CONSUMIDOR DE FEIRA DE SANTANA|BA
0422|JUCEP - JUNTA COMERCIAL DO ESTADO DA PARAÍBA |PB
0423|FUNESBOM - FUNDO ESPECIAL DO CORPO DE BOMBEIROS |PB
0424|SUDEMA - SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE DE JOÃO PESSOA |PB
0425|FEPAMA - FUNDO ESTADUAL DE PROTEÇÃO AO MEIO AMBIENTE DE JOÃO PESSOA |PB
0426|FUNDO MUNICIPAL DE PRESERVAÇÃO DO MEIO AMBIENTE DE CAETITÉ|BA
0427|FUMDESI – FUNDO MUNICIPAL DE DESENVOLVIMENTO INDUSTRIAL DE SÃO LEOPOLDO|RS
0428|SECRETARIA DA FAZENDA DO ESTADO DE SÃO PAULO - PEP - ICMS/ICMS|SP
0429|TRIBUNAL DE JUSTIÇA DO ESTADO DA PARAÍBA - EMOLUMENTOS EXTRAJUDICIAIS |PB
0430|FUNDO MUNICIPAL DE SAUDE DE PORTO SEGURO|BA
0431|FUNDO MUNICIPAL DE MEIO AMBIENTE ABEL FIGUEIREDO|PA
0432|GUIA DE EMPREGADO DOMÉSTICO|BR
0433|FUNDAÇÃO DO MEIO AMBIENTE DE GUARAMIRIM|SC
0434|FUNDO MUNICIPAL DA SAÚDE DE GUARAMIRIM|SC
0435|SECRETARIA DO TESOURO NACIONAL - GRU – JUDICIAL – NUMERO DE REFERÊNCIA |DF
0436|SECRETARIA DO TESOURO NACIONAL - GRU - JUDICIAL – RESTRITO – NUMERO DE REFERÊNCIA|DF
0437|SEMADES - SECRETARIA MUNICIPAL DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DE PARACAMBI|RJ
0438|SUPERINTENDÊNCIA MUNICIPAL DE TRÂNSITO DE MINEIROS |GO
0439|DEFENSORIA PUBLICA DO ESTADO DA PARAÍBA |PB
0440|DEMA - DEPARTAMENTO MUNICIPAL DE MEIO AMBIENTE DE SANT'ANA DO LIVRAMENTO  |RS
0441|FUNDO MUNICIPAL DE MEIO AMBIENTE DE HULHA NEGRA|RS
0442|FMMA - FUNDO MUNICIPAL DO MEIO AMBIENTE DE ÁGUAS LINDAS|GO
0443|FUNESC - FUNDAÇÃO ESPAÇO CLTURAL DA PARAÍBA|PB
0444|SEFAZ - RIO DE JANEIRO - DARJ - EXCLUSIVO BRADESCO|RJ
0445|LOTERIA DO ESTADO DA PARAÍBA |PB
0446|INSTITUTO DE TERRAS E PLANEJAMENTO AGRÍCOLA DO ESTADO DA PARAIBA|PB
0447|FUNDAC - FUNDAÇÃO DE DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE "ALICE DE ALMEIDA"|PB
0448|RADIO TABAJARA SUPERINTENDENCIA DE RADIODIFUSÃO |PB
0449|FUNDAGRO – FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA |PB
0450|FUNDEMA - FUNDO DE DEFESA DO MEIO AMBIENTE - FORTALEZA|CE
0451|FGTS - NOVA GUIA|BR
0452|SMMARH-CM - SECRETARIA MUNICIPAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS - CAMPO MAIOR|PI
0453|FUNDESC - FUNDO ESTADUAL DA CRIANÇA E DO ADOLESCENTE - JOÃO PESSOA|PB
0454|SECRETARIA DE ESTADO DA EDUCAÇÃO - JOÃO PESSOA|PB
0455|FAADEP-FUNDO DE APOIO E APARELHAMENTO DA DEFENSORIA PÚBLICA DO ESTADO DO CEARÁ|CE
0456|CUIABÁ-PREV-INSTITUTO MUNICIPAL DE PREVIDÊNCIA SOCIAL DOS SERVIDORES DE CUIABÁ|MT
0457|SUPLAN-SUPERINTENDENCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO PARAÍBA|PB
0458|SECRETARIA MUNICIPAL DE VICENTINÓPOLIS (CANCELADO PERTENCE SEGMENTO 6)|GO
0459|AGÊNCIA DE REGULAÇÃO DO ESTADO DA PARAÍBA - ARPB|PB
0460|FUNDO MUNICIPAL DE MEIO AMBIENTE - XIQUE-XIQUE (CANCELADO PERTENCE SEG 6)|BA
0461|IPHAEP-INSTITUTO DO PATRIMONIO HISTÓRICO E ARTÍSTICO DO ESTADO DA PARAÍBA|PB
0462|FUNDO DE RECUPERAÇÃO DOS PRESIDIÁRIOS- JOÃO PESSOA|PB
0463|SECRETARIA DO ESTADO DO AMAPÁ - IPVA|AP
0464|SECRETARIA DO ESTADO DO AMAPÁ - ITCD|AP
0465|SECRETARIA DO ESTADO DO AMAPÁ - TAXAS|AP
0466|SECRETARIA DO ESTADO DO RIO DE JANEIRO - GRE|RJ
0467|SECRETARIA DO ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO|PB
0468|FUNDO MUNICIPAL DO MEIO AMBIENTE - STA RITA DE CASSIA|BA
0469|AMMAR - AUTARQUIA MUNICIPAL DE MEIO AMBIENTE DE REDENÇÃO|CE
0470|SUPERINTENDENCIA AUTONOMA DE AGUA E ESGOTO DE SAO JOSE DO RIO PARDO – SAERP (DIVIDA ATIVA)|SP
0471|FUNDO MUNICIPAL DE MEIO AMBIENTE - NIQUELÂNCIA|GO
0472|INSTITUTO DE PREVIDÊNCIA DO ESTADO DE RORAIMA|RR
0473|FUNDO MUNICIPAL DO MEIO AMBIENTE DE CONCEIÇÃO DO COITÉ|BA
0474|JUCEPAR - JUNTA COMERCIAL DO PARANÁ|PR
0475|FUNDO MUNICIPAL DE MEIO AMBIENTE DE JAGUARIAÍVA|PR
0476|FUNESBOM-FUNDO ESPECIAL DO CORPO DE BOMBEIROS MILITAR - PORTO VELHO |RO
0477|AGEFIS - AGÊNCIA DE FISCALIZAÇÃO DE FORTALEZA|CE
0478|SECRETARIA DE DESENVOLVIMENTO URBANO DE GURUPI|TO
0479|FUNDO ESPECIAL DE MINISTÉRIO PUBLICO DO ESTADO DO ESPÍRITO SANTO|ES
0480|CAMARA MUNICIPAL DE BELO HORIZONTE|MG
0481|FUNDO MUNICIPAL DE MEIO AMBIENTE DE ANGRA DOS REIS|RJ
0482|JUNTA COMERCIAL DO ESTADO DO RIO GRANDE DO NORTE-JUCERN|RN
0483|PREFEITURA MUNICIPAL DE RIO AZUL|PR
0484|SETEC-SERVIÇOS TÉCNICOS GERAIS - CAMPINAS|SP
0485|DETRAN-CE - TAXAS DE TRANSITO|CE
0486|FUNCONTAS - FUNDO ESPECIAL DE DESENV. DAS AÇÕES DO TRIBUNAL DE CONTAS DO ESTADO DE ALAGOAS|AL
0487|TRIBUNAL DE JUSTIÇA DE PERNAMBUCO (SISTEMA SICAJUD)|PE
0488|FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS DE MACAÉ|RJ
0489|SECRETARIA DE ESTADO DOS NEGÓCIOS DA FAZENDA DO ESTADO DE SÃO PAULO - ICMS GERAL|SP
0490|PREFEITURA MUNICIPAL DE TREVISO|SC
0491|PREFEITURA DO RECIFE|PE
0493|PREFEITURA DO MUNICIPAL DE OURO BRANCO|AL
0494|SECRETARIA DE ESTADO DE TRIBUTAÇÃO |RN
0495|PREFEITURA MUNICIPAL DE DOM SILVÉRIO|MG
0496|CAST - CAIXA DE ASSISTENCIA DOS SERVIDORES MUNICIPAIS DE TOLEDO|PR
0497|SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL - SEAGRI|DF
0498|FUNEMAC - FUNDAÇÃO EDUCACIONAL DE MACAÉ|RJ
0499|PREFEITURA MUNICIPAL DE PORANGATU (CONCURCO PÚBLICO)|GO
0500|SUPERINTENDENCIA AUTONOMA DE AGUA E ESGOTO DE SAO JOSE DO RIO PARDO – SAERP (CONCURSO PUBLICO)|SP
0501|SISTEMA MUNICIPAL DE MEIO AMBIENTE DE CATALÃO|GO
0502|PREFEITURA MUNICIPAL DE ITABERABA (CONCURSO PÚBLICO)|BA
0503|PREFEITURA MUNICIPAL DE LUZINÓPOLIS (CONCURSO PÚBLICO)|TO
0504|FUNDO MUNICIPAL DOS DIREITOS DO IDOSO DE TOLEDO|PR
0505|FUNDO MUNICIPAL DE DESENVOLVIMENTO DE MARECHAL CANDIDO RONDON |PR
0506|CORPO DE BOMBEIROS MILITAR DO ESTADO DA PARAÍBA (CONCURSO PÚBLICO)|PB
0507|FUNDO MUNICIPAL DE TRANSPORTE E TRANSITO DE MACAÉ|RJ
0508|INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE CAUCAIA|CE
0509|FUNDO DE MODERNIZAÇÃO E REEQUIPAMENTO DA POLÍCIA CIVIL DO DISTRITO FEDERAL|DF
0510|CORPO DE BOMBEIROS MILITAR DO ESTADO DE SERGIPE (TAXAS E MULTAS)|SE
0511|DEMUTRAN - DEPARTAMENTO MUNICIPAL DE TRANSITO E RODOVIÁRIO - TIANGUÁ (TAXAS DE ESTADIA)|CE
0512|COMPANHIA CARIOCA DE SECURITIZAÇÃO S/A - RIO SECURITIZAÇÃO|RJ
0513|FUNDO MUNICIPAL DE SAÚDE DE AMATURÁ|AM
0514|FUNDO MUNICIPAL DO MEIO AMBIENTE DE RIO REAL|BA
0515|DETRAN/ RS (COBRANÇA DE DÉBITO DA DÍVIDA ATIVA)|RS
0516|JUNTA COMERCIAL DE RORAIMA - JUCERR|RR
0517|TRIBUNAL DE JUSTIÇA DO MARANHÃO|MA
0518|FUNDO MUNICIPAL DE MEIO AMBIENTE DE XIQUE-XIQUE|BA
0519|PBH ATIVOS AS - BELO HORIZONTE|MG
0520|COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS|SE
0876|SECRETARIA DO ESTADO DA PARAÍBA - EXERCÍCIO 2000|PB
0877|SECRETARIA DE RECEITA E CONTROLE|MS
9912|DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN|DF
9876|CUSTAS CARTORARIAS|BR
